Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX25,OUT049,14.649927139282227
DRD49,OUT049,14.649927139282227
FDE21,OUT019,-15.90345573425293
FDN44,OUT035,-15.90345573425293
DRC01,OUT049,686.0313110351562
NCK30,OUT046,-15.90345573425293
FDU39,OUT013,-196.02865600585938
FDB49,OUT013,-159.12518310546875
FDS12,OUT045,-15.90345573425293
FDR57,OUT018,20.835657119750977
FDX22,OUT027,20.835657119750977
FDC60,OUT013,-159.12518310546875
NCE42,OUT049,200.501220703125
NCK42,OUT049,186.72177124023438
DRE01,OUT017,14.649927139282227
FDE57,OUT018,-15.90345573425293
DRK59,OUT019,140.37310791015625
FDB10,OUT027,14.649927139282227
FDQ25,OUT046,20.835657119750977
FDY26,OUT017,-1.1899316310882568
FDG28,OUT049,43.025596618652344
FDM14,OUT049,137.9034423828125
NCH29,OUT049,-38.0933837890625
FDD48,OUT049,-15.90345573425293
FDC17,OUT045,226.05934143066406
DRH49,OUT027,228.27420043945312
FDN44,OUT018,-15.90345573425293
FDC29,OUT045,43.025596618652344
DRK01,OUT019,14.649927139282227
FDD48,OUT017,-15.90345573425293
FDB59,OUT013,154.30564880371094
FDY45,OUT010,59.6827392578125
FDX60,OUT035,-15.90345573425293
FDT09,OUT010,34.00666427612305
DRB24,OUT018,38.08039474487305
FDL13,OUT035,-1.1899316310882568
FDN16,OUT035,43.025596618652344
FDK57,OUT013,166.8553924560547
FDO22,OUT027,124.78636932373047
FDC57,OUT010,66.03279113769531
FDZ13,OUT027,20.835657119750977
FDW27,OUT013,-159.12518310546875
FDX10,OUT049,112.89124298095703
FDY08,OUT018,20.999990463256836
FDA49,OUT017,14.649927139282227
FDC32,OUT018,-15.90345573425293
FDO04,OUT035,36.839866638183594
NCZ54,OUT013,-196.02865600585938
FDY40,OUT045,115.02912902832031
FDW36,OUT045,-15.90345573425293
FDE11,OUT017,43.025596618652344
DRE37,OUT045,14.649927139282227
NCK19,OUT017,36.839866638183594
FDT19,OUT035,20.999990463256836
FDE56,OUT045,20.999990463256836
FDZ57,OUT010,65.86846923828125
FDB35,OUT035,43.025596618652344
FDF09,OUT010,60.259403228759766
FDO34,OUT046,14.649927139282227
FDA55,OUT046,20.999990463256836
NCM18,OUT035,-15.90345573425293
FDJ20,OUT019,20.999990463256836
DRQ35,OUT019,-56.86372375488281
FDG02,OUT013,154.30564880371094
NCU29,OUT018,-38.0933837890625
FDL27,OUT027,200.501220703125
NCA54,OUT035,-15.90345573425293
FDJ32,OUT035,-15.90345573425293
FDB21,OUT019,-15.90345573425293
FDR46,OUT035,14.649927139282227
FDZ32,OUT046,20.999990463256836
DRF36,OUT017,14.649927139282227
NCU54,OUT017,-15.90345573425293
NCI31,OUT017,36.839866638183594
DRA59,OUT035,20.835657119750977
NCC55,OUT045,200.501220703125
FDE44,OUT018,-15.90345573425293
NCN26,OUT018,-15.90345573425293
FDC11,OUT049,36.839866638183594
FDV24,OUT035,200.501220703125
FDR40,OUT019,243.06277465820312
NCQ17,OUT049,-38.0933837890625
FDC46,OUT045,14.649927139282227
NCM18,OUT046,-15.90345573425293
FDK16,OUT046,36.839866638183594
FDI28,OUT017,36.839866638183594
FDS11,OUT018,-1.1899316310882568
DRD13,OUT046,14.649927139282227
FDL36,OUT035,-15.90345573425293
FDI27,OUT013,-125.3696060180664
FDJ53,OUT019,36.839866638183594
FDS44,OUT045,115.83599853515625
FDE28,OUT046,43.025596618652344
FDQ33,OUT018,14.649927139282227
FDB37,OUT017,20.999990463256836
FDQ31,OUT045,20.999990463256836
NCQ05,OUT046,-38.0933837890625
FDE10,OUT013,173.04110717773438
FDF38,OUT017,20.835657119750977
FDE50,OUT019,20.835657119750977
DRG37,OUT010,59.6827392578125
NCH06,OUT049,-15.90345573425293
FDY14,OUT045,-38.0933837890625
FDO27,OUT017,20.999990463256836
FDQ19,OUT049,128.60389709472656
FDZ26,OUT019,-1.1899316310882568
FDN51,OUT013,-180.80941772460938
FDK20,OUT035,115.83599853515625
FDD40,OUT018,-32.71730041503906
DRI25,OUT018,14.649927139282227
FDH56,OUT017,20.999990463256836
FDI36,OUT027,20.999990463256836
DRH11,OUT018,-56.86372375488281
NCV18,OUT017,-15.90345573425293
DRI01,OUT049,14.649927139282227
DRE48,OUT049,369.9940490722656
FDS51,OUT035,-15.90345573425293
FDM38,OUT017,20.835657119750977
FDB60,OUT027,-15.90345573425293
FDY58,OUT035,14.649927139282227
FDY22,OUT045,20.835657119750977
FDF11,OUT027,115.02912902832031
FDZ51,OUT035,20.999990463256836
FDQ45,OUT017,177.76821899414062
FDF17,OUT035,36.839866638183594
NCF31,OUT027,-15.90345573425293
FDA37,OUT013,173.04110717773438
FDO51,OUT046,115.83599853515625
FDF34,OUT013,168.87843322753906
FDD57,OUT018,-15.90345573425293
FDO37,OUT046,-44.29229736328125
FDR49,OUT049,14.649927139282227
FDS39,OUT049,-15.90345573425293
FDI48,OUT027,20.999990463256836
DRM35,OUT049,-56.86372375488281
FDV57,OUT035,20.835657119750977
FDZ55,OUT013,-196.02865600585938
FDI28,OUT035,36.839866638183594
FDS21,OUT045,-0.8485939502716064
FDT34,OUT013,154.30564880371094
DRI25,OUT035,14.649927139282227
FDT47,OUT010,43.842864990234375
DRH39,OUT045,-38.0933837890625
NCD54,OUT045,-15.90345573425293
FDU16,OUT027,43.025596618652344
NCW29,OUT045,-38.0933837890625
FDV25,OUT027,14.649927139282227
FDM56,OUT035,-15.90345573425293
FDZ04,OUT027,36.839866638183594
FDG59,OUT019,36.839866638183594
FDI56,OUT045,-15.90345573425293
FDS33,OUT035,20.835657119750977
FDC23,OUT049,282.24884033203125
FDT11,OUT049,-1.1899316310882568
FDG17,OUT045,43.025596618652344
FDZ44,OUT045,-15.90345573425293
FDJ52,OUT013,572.5831298828125
DRI23,OUT046,-56.86372375488281
DRE15,OUT010,6.939356327056885
NCF07,OUT013,-196.02865600585938
NCR29,OUT049,-38.0933837890625
FDE44,OUT019,-15.90345573425293
FDT23,OUT035,-1.1899316310882568
NCG06,OUT017,-15.90345573425293
NCU41,OUT010,6.939356327056885
FDH46,OUT017,20.835657119750977
FDV31,OUT013,-196.02865600585938
NCT41,OUT027,198.36331176757812
FDE22,OUT027,14.649927139282227
FDC26,OUT045,14.649927139282227
DRF51,OUT017,-38.0933837890625
NCY53,OUT019,-38.0933837890625
FDY21,OUT017,14.649927139282227
FDL27,OUT013,41.97273254394531
FDZ34,OUT049,36.839866638183594
NCF43,OUT010,29.129295349121094
FDC21,OUT035,20.999990463256836
FDL26,OUT013,166.8553924560547
FDT25,OUT010,59.6827392578125
NCR30,OUT046,200.501220703125
DRL23,OUT019,-56.86372375488281
NCR05,OUT049,-38.0933837890625
NCE19,OUT018,-15.90345573425293
FDY07,OUT035,200.501220703125
FDB10,OUT017,293.1511535644531
FDP57,OUT013,166.8553924560547
FDU48,OUT019,-15.90345573425293
FDH48,OUT035,-15.90345573425293
FDO33,OUT035,14.649927139282227
NCU29,OUT045,-38.0933837890625
FDW35,OUT046,198.36331176757812
FDH05,OUT010,88.05841064453125
FDP26,OUT049,198.36331176757812
DRG27,OUT035,-38.0933837890625
FDQ33,OUT046,14.649927139282227
FDH20,OUT010,66.03279113769531
FDV14,OUT046,-38.0933837890625
DRD01,OUT046,20.835657119750977
NCI17,OUT049,198.36331176757812
FDF39,OUT010,43.842864990234375
FDX37,OUT046,14.649927139282227
NCX17,OUT035,-38.0933837890625
FDN03,OUT013,121.62390899658203
NCS41,OUT010,6.939356327056885
FDH34,OUT045,14.649927139282227
NCX53,OUT018,139.84837341308594
FDY31,OUT046,-15.90345573425293
FDD20,OUT017,-37.587711334228516
FDE51,OUT045,-1.1899316310882568
FDV27,OUT046,20.999990463256836
FDF16,OUT035,36.839866638183594
FDZ02,OUT049,-1.1899316310882568
NCK05,OUT045,-38.0933837890625
FDM12,OUT027,20.999990463256836
NCA05,OUT018,-38.0933837890625
FDX33,OUT045,20.835657119750977
FDM25,OUT049,113.69811248779297
FDE41,OUT018,43.025596618652344
FDW14,OUT045,-1.1899316310882568
NCD30,OUT046,-15.90345573425293
FDB23,OUT010,128.64492797851562
FDF45,OUT046,115.83599853515625
FDW20,OUT017,-15.90345573425293
FDF47,OUT045,36.839866638183594
NCR05,OUT019,-38.0933837890625
DRB01,OUT046,14.649927139282227
FDE36,OUT013,-159.12518310546875
FDU56,OUT049,-15.90345573425293
FDB23,OUT049,115.02912902832031
FDN48,OUT049,-15.90345573425293
FDS43,OUT013,-196.02865600585938
NCN05,OUT013,46.812110900878906
NCL53,OUT049,-38.0933837890625
FDL56,OUT046,-15.90345573425293
FDH17,OUT018,182.37362670898438
FDP37,OUT046,-38.0933837890625
FDG09,OUT019,20.999990463256836
FDA55,OUT045,20.999990463256836
FDX31,OUT049,-30.57941246032715
FDJ41,OUT045,36.839866638183594
DRC24,OUT045,14.649927139282227
FDQ21,OUT035,-154.80328369140625
NCT54,OUT045,-15.90345573425293
FDH08,OUT049,343.28656005859375
FDY38,OUT018,-1.1899316310882568
DRM11,OUT010,-11.830907821655273
FDG32,OUT049,-15.90345573425293
NCH18,OUT046,-15.90345573425293
FDI20,OUT035,-15.90345573425293
FDA33,OUT018,14.649927139282227
FDN45,OUT013,166.8553924560547
FDT45,OUT010,59.6827392578125
FDR32,OUT035,20.999990463256836
FDA48,OUT017,-15.90345573425293
FDN23,OUT017,-1.1899316310882568
NCR18,OUT035,-15.054925918579102
FDD45,OUT046,-15.90345573425293
FDI22,OUT018,14.649927139282227
FDT09,OUT013,38.92267608642578
DRC24,OUT027,14.649927139282227
FDT39,OUT046,115.83599853515625
FDX28,OUT045,36.839866638183594
FDA50,OUT018,-38.0933837890625
FDT33,OUT027,20.835657119750977
FDQ60,OUT049,20.999990463256836
NCM19,OUT018,36.839866638183594
FDF40,OUT046,-1.1899316310882568
NCI30,OUT035,-15.90345573425293
FDK34,OUT049,14.649927139282227
FDA38,OUT027,-38.0933837890625
FDT02,OUT045,-38.0933837890625
FDC11,OUT017,36.839866638183594
FDD08,OUT046,-15.90345573425293
NCS29,OUT046,-38.0933837890625
DRI03,OUT010,6.939356327056885
FDK48,OUT035,-15.90345573425293
FDM52,OUT049,36.839866638183594
FDP49,OUT035,-1.1899316310882568
DRA24,OUT046,20.835657119750977
NCJ43,OUT049,-15.90345573425293
FDE11,OUT045,43.025596618652344
FDP01,OUT049,-1.1899316310882568
FDQ59,OUT018,-1.1899316310882568
FDA43,OUT019,-15.90345573425293
FDL14,OUT017,20.835657119750977
FDV50,OUT010,224.43576049804688
FDT01,OUT027,20.835657119750977
NCC42,OUT035,-38.0933837890625
FDO28,OUT046,36.839866638183594
FDD32,OUT019,20.999990463256836
FDV45,OUT035,14.649927139282227
NCW17,OUT019,-38.0933837890625
NCJ17,OUT027,-38.0933837890625
NCF18,OUT049,-15.90345573425293
FDP01,OUT045,-1.1899316310882568
FDH24,OUT045,-15.90345573425293
FDI38,OUT027,131.87319946289062
FDX03,OUT035,20.999990463256836
FDY28,OUT046,43.025596618652344
FDN34,OUT018,20.835657119750977
FDJ02,OUT045,20.835657119750977
FDW40,OUT019,43.025596618652344
FDX03,OUT017,20.999990463256836
FDE17,OUT027,43.025596618652344
FDT58,OUT046,14.649927139282227
FDI38,OUT013,182.56491088867188
FDW22,OUT035,20.835657119750977
FDS15,OUT027,20.999990463256836
NCX06,OUT013,61.24958419799805
DRK47,OUT035,-56.86372375488281
FDC23,OUT027,176.68402099609375
FDM56,OUT010,29.129295349121094
FDP21,OUT046,20.835657119750977
FDP58,OUT046,14.649927139282227
FDA27,OUT019,-1.1899316310882568
FDK41,OUT019,36.839866638183594
NCH42,OUT046,-15.90345573425293
FDG29,OUT045,36.839866638183594
FDW15,OUT018,20.999990463256836
FDD28,OUT018,36.839866638183594
FDQ37,OUT049,-38.0933837890625
FDC23,OUT035,189.86444091796875
FDV13,OUT035,20.835657119750977
FDK33,OUT046,228.27420043945312
FDO33,OUT013,166.8553924560547
FDN21,OUT017,14.649927139282227
NCW06,OUT027,-15.90345573425293
FDI38,OUT035,156.64523315429688
FDC21,OUT027,20.999990463256836
NCS05,OUT046,-59.77763748168945
NCN53,OUT049,-38.0933837890625
FDV40,OUT010,81.87271118164062
FDG60,OUT017,-15.90345573425293
NCY30,OUT027,-15.90345573425293
FDM40,OUT045,36.839866638183594
NCO30,OUT046,200.501220703125
FDK10,OUT046,20.835657119750977
FDM36,OUT045,20.999990463256836
FDN10,OUT013,166.8553924560547
FDM46,OUT018,14.649927139282227
FDX50,OUT049,-38.0933837890625
FDP33,OUT045,14.649927139282227
FDO12,OUT045,200.501220703125
FDC28,OUT013,133.09982299804688
FDO31,OUT045,20.999990463256836
FDX45,OUT035,14.649927139282227
FDV21,OUT049,14.649927139282227
FDH04,OUT049,115.02912902832031
NCG54,OUT013,-196.02865600585938
FDO13,OUT046,-38.0933837890625
FDA09,OUT027,20.835657119750977
FDC38,OUT017,14.649927139282227
NCO42,OUT046,-15.90345573425293
FDL45,OUT049,14.649927139282227
NCK31,OUT013,133.09982299804688
FDM39,OUT017,-38.0933837890625
FDC22,OUT010,65.86846923828125
FDF46,OUT046,14.649927139282227
FDQ37,OUT045,-38.0933837890625
FDH41,OUT010,81.87271118164062
FDQ04,OUT046,36.839866638183594
NCQ02,OUT027,200.501220703125
FDJ57,OUT027,20.999990463256836
NCE07,OUT049,414.0389404296875
FDE56,OUT013,-159.12518310546875
FDI20,OUT049,-15.90345573425293
FDK36,OUT018,200.501220703125
FDP08,OUT027,20.999990463256836
FDF44,OUT017,20.999990463256836
NCU53,OUT017,-38.0933837890625
FDF47,OUT035,36.839866638183594
FDS55,OUT010,29.129295349121094
FDZ52,OUT010,81.87271118164062
FDL04,OUT018,36.839866638183594
NCM26,OUT035,36.839866638183594
FDX43,OUT049,200.501220703125
FDP52,OUT049,43.025596618652344
DRK49,OUT045,14.649927139282227
FDE38,OUT013,166.8553924560547
DRF13,OUT035,14.649927139282227
FDK41,OUT010,81.87271118164062
FDJ04,OUT027,36.839866638183594
FDZ44,OUT018,-15.90345573425293
FDS11,OUT013,-125.3696060180664
FDA55,OUT049,20.999990463256836
NCW53,OUT046,-38.0933837890625
FDB49,OUT027,115.83599853515625
FDD23,OUT017,43.025596618652344
NCV42,OUT045,-15.90345573425293
NCZ29,OUT018,-38.0933837890625
FDQ26,OUT013,-125.3696060180664
FDV08,OUT017,-15.90345573425293
FDC53,OUT049,230.412109375
FDV58,OUT010,59.6827392578125
NCP02,OUT019,-15.90345573425293
DRI37,OUT045,14.649927139282227
FDQ12,OUT049,-15.90345573425293
FDE33,OUT046,20.999990463256836
FDX27,OUT045,-1.1899316310882568
FDM22,OUT017,20.835657119750977
NCH30,OUT019,-15.90345573425293
FDC04,OUT017,-38.0933837890625
FDO38,OUT046,14.649927139282227
FDV52,OUT027,43.025596618652344
FDB32,OUT013,-196.02865600585938
FDV43,OUT018,-15.90345573425293
FDI24,OUT018,-15.90345573425293
FDR40,OUT017,179.9061279296875
FDW02,OUT049,-1.1899316310882568
FDE44,OUT049,-15.90345573425293
FDL38,OUT046,179.5626983642578
NCT54,OUT010,226.57366943359375
DRJ39,OUT010,6.939356327056885
FDW55,OUT049,20.999990463256836
DRF13,OUT019,14.649927139282227
NCW17,OUT049,-182.10153198242188
FDP13,OUT035,20.835657119750977
FDS08,OUT018,-15.90345573425293
NCP17,OUT035,198.36331176757812
NCO53,OUT035,-38.0933837890625
FDH19,OUT045,-15.90345573425293
FDJ04,OUT017,36.839866638183594
FDG10,OUT049,112.89124298095703
FDA40,OUT010,88.05841064453125
FDI53,OUT045,43.025596618652344
FDU09,OUT010,65.86846923828125
FDK60,OUT045,20.999990463256836
FDR43,OUT017,-15.90345573425293
FDW22,OUT017,20.835657119750977
DRP47,OUT010,-11.830907821655273
DRG48,OUT010,59.6827392578125
FDA14,OUT035,-38.0933837890625
FDU49,OUT013,173.04110717773438
FDK28,OUT045,36.839866638183594
FDT19,OUT046,20.999990463256836
NCQ42,OUT045,-15.90345573425293
FDD03,OUT045,-38.0933837890625
NCM53,OUT013,-162.2730712890625
NCX53,OUT045,253.2276153564453
FDV14,OUT027,-38.0933837890625
NCZ54,OUT017,-15.90345573425293
FDB39,OUT013,-162.2730712890625
DRC24,OUT046,14.649927139282227
FDY36,OUT013,41.97273254394531
FDN01,OUT035,198.36331176757812
DRH25,OUT046,183.7836151123047
FDV08,OUT046,200.501220703125
NCP53,OUT049,-38.0933837890625
FDU52,OUT010,256.48455810546875
NCI42,OUT045,200.501220703125
FDZ14,OUT035,-1.1899316310882568
FDF11,OUT046,182.8697509765625
FDQ13,OUT018,228.27420043945312
FDO32,OUT010,29.129295349121094
DRJ37,OUT018,14.649927139282227
FDY43,OUT046,-15.90345573425293
NCT41,OUT017,-38.0933837890625
NCV17,OUT045,198.36331176757812
FDM04,OUT027,43.025596618652344
DRB48,OUT018,20.835657119750977
FDM24,OUT013,-159.12518310546875
FDT37,OUT049,14.649927139282227
NCO05,OUT010,6.939356327056885
FDL13,OUT046,-1.1899316310882568
FDL15,OUT017,-15.90345573425293
FDB11,OUT018,36.839866638183594
FDL14,OUT019,20.835657119750977
FDY10,OUT019,14.649927139282227
FDJ40,OUT049,43.025596618652344
NCW18,OUT046,-15.90345573425293
NCY06,OUT013,-196.02865600585938
DRE13,OUT018,14.649927139282227
FDA26,OUT045,-1.1899316310882568
NCE19,OUT010,29.129295349121094
FDE33,OUT035,20.999990463256836
DRL59,OUT027,-63.06264114379883
FDY07,OUT046,200.501220703125
FDF57,OUT018,20.999990463256836
FDM58,OUT035,20.835657119750977
FDP26,OUT027,198.36331176757812
FDY32,OUT046,-15.90345573425293
FDD51,OUT010,224.43576049804688
FDU22,OUT018,14.649927139282227
FDZ49,OUT018,20.835657119750977
NCI42,OUT017,265.37823486328125
FDT04,OUT027,36.839866638183594
NCU41,OUT045,-38.0933837890625
FDS56,OUT045,20.999990463256836
NCN42,OUT017,-9.599282264709473
FDK34,OUT046,14.649927139282227
FDB03,OUT017,-1.1899316310882568
DRJ25,OUT035,14.649927139282227
FDT25,OUT027,14.649927139282227
FDN20,OUT013,-196.02865600585938
FDP09,OUT013,166.8553924560547
FDM20,OUT019,-15.90345573425293
NCG55,OUT046,-15.90345573425293
NCP14,OUT045,-15.90345573425293
NCH06,OUT046,-15.90345573425293
FDV52,OUT013,139.28555297851562
NCL07,OUT035,36.839866638183594
DRJ11,OUT027,-56.86372375488281
DRO59,OUT013,95.34175872802734
FDW15,OUT010,66.03279113769531
NCQ30,OUT035,-15.90345573425293
NCN54,OUT019,-15.90345573425293
FDY01,OUT027,20.835657119750977
FDX39,OUT035,20.999990463256836
FDH53,OUT027,232.01365661621094
FDA57,OUT035,14.649927139282227
NCC07,OUT010,29.129295349121094
FDU28,OUT013,139.28555297851562
FDK36,OUT010,226.57366943359375
FDR36,OUT018,20.999990463256836
NCQ17,OUT035,-38.0933837890625
FDS28,OUT019,43.025596618652344
FDE08,OUT045,-15.90345573425293
FDU22,OUT046,14.649927139282227
FDG41,OUT045,43.025596618652344
FDO31,OUT010,66.03279113769531
FDM21,OUT019,14.649927139282227
FDU40,OUT017,36.839866638183594
FDV36,OUT018,-15.90345573425293
FDT10,OUT027,20.835657119750977
FDX38,OUT045,-1.1899316310882568
NCU30,OUT027,-15.90345573425293
NCV06,OUT049,200.501220703125
FDT16,OUT035,115.02912902832031
NCP41,OUT027,235.79403686523438
FDZ56,OUT017,-15.90345573425293
FDC22,OUT035,20.835657119750977
FDU10,OUT035,20.835657119750977
FDS46,OUT045,20.835657119750977
FDO08,OUT049,20.999990463256836
NCV42,OUT018,-15.90345573425293
FDP33,OUT035,14.649927139282227
FDJ12,OUT046,20.999990463256836
FDH04,OUT045,115.02912902832031
NCU54,OUT013,-196.02865600585938
FDO36,OUT010,29.129295349121094
FDT37,OUT027,14.649927139282227
FDD14,OUT010,59.6827392578125
FDA16,OUT013,133.09982299804688
NCS42,OUT019,-15.90345573425293
FDP10,OUT019,14.649927139282227
FDQ28,OUT049,43.025596618652344
FDK57,OUT010,254.34664916992188
FDK02,OUT013,166.8553924560547
FDW47,OUT018,-38.0933837890625
NCC42,OUT018,-38.0933837890625
FDQ37,OUT018,-38.0933837890625
FDL40,OUT046,230.412109375
DRE13,OUT010,59.6827392578125
FDQ34,OUT027,14.649927139282227
NCB54,OUT046,-38.0933837890625
FDS48,OUT049,200.501220703125
FDO15,OUT045,115.83599853515625
NCT30,OUT013,-196.02865600585938
FDU49,OUT027,20.835657119750977
FDE21,OUT046,-15.90345573425293
FDS49,OUT019,14.649927139282227
FDT38,OUT027,-38.0933837890625
FDZ01,OUT045,112.89124298095703
FDC41,OUT035,36.839866638183594
DRG13,OUT010,59.6827392578125
NCZ42,OUT018,200.501220703125
NCM07,OUT045,36.839866638183594
NCV17,OUT018,235.79403686523438
DRK39,OUT035,198.36331176757812
FDS37,OUT018,14.649927139282227
FDV12,OUT019,20.999990463256836
NCG19,OUT018,-15.90345573425293
FDS51,OUT013,-196.02865600585938
NCO14,OUT046,-15.90345573425293
FDC38,OUT046,14.649927139282227
FDN15,OUT046,200.501220703125
NCH42,OUT013,-196.02865600585938
FDQ22,OUT046,14.649927139282227
FDC05,OUT013,139.28555297851562
FDZ31,OUT013,-159.12518310546875
DRJ23,OUT049,-56.86372375488281
FDC52,OUT035,113.69811248779297
DRD12,OUT010,59.6827392578125
FDV55,OUT017,-15.90345573425293
FDD32,OUT046,20.999990463256836
FDR01,OUT049,20.835657119750977
FDY08,OUT019,20.999990463256836
FDQ45,OUT045,112.89124298095703
DRN11,OUT027,-56.86372375488281
NCS05,OUT018,-46.295963287353516
FDY32,OUT035,-15.90345573425293
NCD31,OUT045,263.2152404785156
NCE06,OUT049,-15.90345573425293
NCP14,OUT046,-15.90345573425293
NCF18,OUT019,-15.90345573425293
FDF14,OUT018,14.649927139282227
FDB22,OUT017,14.649927139282227
NCH54,OUT049,-15.90345573425293
FDU27,OUT035,20.999990463256836
FDS58,OUT027,-0.8485939502716064
NCU29,OUT035,-38.0933837890625
FDJ57,OUT013,-159.12518310546875
FDL56,OUT049,-15.90345573425293
FDH60,OUT035,20.999990463256836
FDN24,OUT018,-15.90345573425293
FDD02,OUT017,293.1511535644531
FDP15,OUT017,-15.90345573425293
FDB28,OUT027,-38.0933837890625
DRC49,OUT045,14.649927139282227
NCG30,OUT018,-15.90345573425293
FDJ14,OUT049,20.835657119750977
FDL52,OUT045,43.025596618652344
NCG19,OUT027,-15.90345573425293
NCN41,OUT035,-38.0933837890625
FDW22,OUT013,173.04110717773438
FDI02,OUT013,173.04110717773438
FDV51,OUT045,-15.90345573425293
FDV48,OUT046,20.999990463256836
NCL17,OUT019,-38.0933837890625
FDP46,OUT045,228.27420043945312
FDU10,OUT045,20.835657119750977
FDT37,OUT010,59.6827392578125
FDI27,OUT035,-1.1899316310882568
FDN51,OUT046,-0.6842656135559082
FDW07,OUT035,20.999990463256836
FDN45,OUT049,14.649927139282227
DRN37,OUT027,228.27420043945312
DRF48,OUT049,14.649927139282227
FDP38,OUT019,14.649927139282227
NCX18,OUT027,200.501220703125
FDK45,OUT018,-15.90345573425293
FDZ37,OUT049,187.52484130859375
FDS50,OUT018,-38.0933837890625
NCR54,OUT018,-15.90345573425293
NCS17,OUT035,-38.0933837890625
FDV31,OUT046,-15.90345573425293
DRE27,OUT017,-38.0933837890625
FDN60,OUT013,-196.02865600585938
FDK26,OUT013,173.04110717773438
FDX37,OUT018,14.649927139282227
FDW31,OUT046,20.999990463256836
FDX26,OUT018,-38.0933837890625
DRL49,OUT019,14.649927139282227
FDU49,OUT017,20.835657119750977
FDY58,OUT046,14.649927139282227
FDN03,OUT045,-182.51467895507812
NCV06,OUT010,226.57366943359375
FDH53,OUT045,612.4782104492188
FDG31,OUT018,-15.90345573425293
NCC06,OUT045,-15.90345573425293
FDS13,OUT049,14.649927139282227
FDP16,OUT035,36.839866638183594
FDA35,OUT013,-159.12518310546875
DRP47,OUT018,-56.86372375488281
FDY28,OUT010,128.64492797851562
FDY20,OUT035,20.999990463256836
NCH30,OUT017,-15.90345573425293
NCR29,OUT019,-38.0933837890625
NCP05,OUT013,39.83484649658203
NCF30,OUT019,-15.90345573425293
FDA08,OUT035,115.83599853515625
FDN51,OUT027,-0.6842656135559082
FDH12,OUT046,-15.90345573425293
FDY39,OUT017,20.999990463256836
NCO53,OUT045,-38.0933837890625
FDB40,OUT046,113.69811248779297
FDH02,OUT049,160.6002655029297
FDY11,OUT027,20.999990463256836
FDQ09,OUT019,14.649927139282227
FDP16,OUT013,133.09982299804688
NCF55,OUT018,-15.90345573425293
FDY09,OUT027,14.649927139282227
FDY39,OUT045,20.999990463256836
NCU53,OUT049,-38.0933837890625
NCT41,OUT049,-38.0933837890625
FDJ45,OUT046,-15.90345573425293
FDR28,OUT013,139.28555297851562
FDN08,OUT013,-159.12518310546875
FDJ07,OUT049,200.501220703125
FDZ09,OUT027,14.649927139282227
FDQ14,OUT017,-38.0933837890625
FDY12,OUT027,20.999990463256836
FDK57,OUT046,14.649927139282227
FDD20,OUT049,200.501220703125
FDS36,OUT018,20.999990463256836
FDI40,OUT049,43.025596618652344
FDJ40,OUT045,43.025596618652344
FDE08,OUT013,-196.02865600585938
DRK01,OUT013,166.8553924560547
FDC58,OUT049,14.649927139282227
FDE50,OUT046,224.1707000732422
FDX48,OUT035,20.999990463256836
DRM35,OUT018,-56.86372375488281
FDG41,OUT013,139.28555297851562
FDB52,OUT046,-38.0933837890625
FDV19,OUT045,20.999990463256836
DRG48,OUT017,150.45950317382812
FDI26,OUT013,166.8553924560547
FDU11,OUT019,-38.0933837890625
FDF59,OUT019,36.839866638183594
FDR07,OUT049,-15.90345573425293
NCE06,OUT017,-15.90345573425293
FDE10,OUT046,20.835657119750977
NCO55,OUT046,36.839866638183594
FDZ13,OUT013,38.92267608642578
FDT50,OUT017,-1.1899316310882568
FDH12,OUT010,29.129295349121094
FDD21,OUT045,20.999990463256836
NCM05,OUT013,-162.2730712890625
FDK04,OUT013,156.44354248046875
FDN33,OUT017,20.835657119750977
NCM18,OUT010,29.129295349121094
DRC25,OUT049,14.649927139282227
FDT47,OUT017,-1.1899316310882568
FDD45,OUT027,-15.90345573425293
NCD07,OUT018,-15.90345573425293
NCY54,OUT010,29.129295349121094
FDL12,OUT049,20.999990463256836
FDL02,OUT017,20.835657119750977
FDC60,OUT035,20.999990463256836
FDR37,OUT017,-1.1899316310882568
FDY16,OUT017,179.9061279296875
FDU26,OUT045,-1.1899316310882568
FDN24,OUT013,-196.02865600585938
FDH44,OUT013,-159.12518310546875
FDE23,OUT010,88.05841064453125
FDW60,OUT017,246.63951110839844
FDQ55,OUT049,-39.16197204589844
FDV32,OUT027,-15.90345573425293
FDV03,OUT010,29.129295349121094
FDY14,OUT010,6.939356327056885
NCL55,OUT027,36.839866638183594
DRF25,OUT017,14.649927139282227
FDX03,OUT046,20.999990463256836
FDF40,OUT045,-1.1899316310882568
FDX24,OUT010,29.129295349121094
FDA25,OUT049,20.835657119750977
FDH21,OUT018,-15.90345573425293
FDB47,OUT010,59.6827392578125
FDT34,OUT019,14.649927139282227
FDS39,OUT010,29.129295349121094
NCU05,OUT046,-38.0933837890625
FDE02,OUT049,14.649927139282227
FDL25,OUT035,-1.1899316310882568
FDC50,OUT049,14.649927139282227
FDZ32,OUT049,20.999990463256836
FDV14,OUT045,-38.0933837890625
FDR07,OUT045,-15.90345573425293
FDB26,OUT049,20.835657119750977
NCR50,OUT045,200.501220703125
FDP01,OUT018,-1.1899316310882568
FDH57,OUT045,-15.90345573425293
FDM60,OUT027,20.999990463256836
FDA45,OUT017,293.1511535644531
FDU55,OUT017,-15.90345573425293
